customer_id,date,age,income,occupation,credit_score,credit_transaction,debit_transaction,balance,investment_return_percent,feedback_note
66,16/1/2025,25,3160,Accountant,684.37,132.76,159.39,7954.3,3.08,I should track my expenses more closely.
66,17/1/2025,25,3160,Accountant,684.37,101.52,ERR,8055.82,4.68,Looking for a better credit card option.
66,18/1/2025,25,3160,Accountant,684.37,135.91,307.53,7884.2,-2.16,I need to reduce unnecessary spending.
66,19/1/2025,25,3160,Accountant,684.37,100.01,27.66,7956.55,6.6,I want to improve my credit score.
66,20/1/2025,25,3160,Accountant,684.37,202.29,111.66,8047.18,-6.87,I’m happy with my current investment returns.
66,21/1/2025,25,3160,Accountant,684.37,161.07,340.52,7867.73,-10.22,I’m happy with my current investment returns.
66,22/1/2025,25,3160,Accountant,684.37,136.83,293.42,7711.14,6.74,Hope to save more this month.
66,23/1/2025,25,3160,Accountant,684.37,142.94,166.29,7687.79,2.81,I want to improve my credit score.
66,24/1/2025,25,3160,Accountant,684.37,213.38,292.76,7608.41,2.2,I plan to increase my savings next month.
66,25/1/2025,25,3160,Accountant,684.37,313.55,164.53,7757.43,-9.66,Thinking about diversifying my investments.
66,26/1/2025,25,3160,Accountant,684.37,80.76,71.21,7766.98,-0.75,I’m considering switching banks.
66,27/1/2025,25,3160,Accountant,684.37,407.84,178.99,7995.83,-0.03,Hope to save more this month.
66,28/1/2025,25,3160,Accountant,684.37,323.86,33.85,8285.84,-1.95,I want to improve my credit score.
66,29/1/2025,25,3160,Accountant,684.37,136.27,181.84,8240.27,4.98,Thinking about diversifying my investments.
66,30/1/2025,25,3160,Accountant,684.37,247.15,188.99,8298.43,-1.31,I should track my expenses more closely.
67,1/1/2025,35,2390,Technician,616.11,274.53,146.78,3758.75,-8.96,Hope to save more this month.
67,2/1/2025,35,2390,Technician,616.11,20.4,23.34,3755.81,-2.05,I’m happy with my current investment returns.
67,3/1/2025,35,2390,Technician,616.11,162.29,31.97,3886.13,5.61,I plan to increase my savings next month.
67,4/1/2025,35,2390,Technician,616.11,73.62,40.36,3919.39,0.94,I plan to increase my savings next month.
67,5/1/2025,35,2390,Technician,616.11,297.39,314.39,3902.39,3.41,Looking for a better credit card option.
67,6/1/2025,35,2390,Technician,616.11,357.98,53.04,4207.33,11.3,I’m considering switching banks.
67,7/1/2025,35,2390,Technician,616.11,13.85,109.69,4111.49,3.3,I need to reduce unnecessary spending.
67,8/1/2025,35,2390,Technician,616.11,39.48,75.84,4075.13,-4.93,Planning to invest more aggressively.
67,9/1/2025,35,2390,Technician,616.11,168.98,263.73,3980.38,0.58,I’m considering switching banks.
67,10/1/2025,35,2390,Technician,616.11,153.69,80.75,4053.32,2.83,I’m considering switching banks.
67,11/1/2025,35,2390,Technician,616.11,279,14,4318.32,0.17,I should track my expenses more closely.
67,12/1/2025,35,2390,Technician,616.11,219.3,227.17,4310.45,-3.12,I want to improve my credit score.
67,13/1/2025,35,2390,Technician,616.11,112.46,113.48,4309.43,6.92,I want to improve my credit score.
67,14/1/2025,35,2390,Technician,616.11,,148.29,4161.14,5.6,I need to reduce unnecessary spending.
67,15/1/2025,35,2390,Technician,616.11,36.87,213.33,3984.68,-5.09,Planning to invest more aggressively.
67,16/1/2025,35,2390,Technician,616.11,376.7,64.86,4296.52,-3.76,Thinking about diversifying my investments.
67,17/1/2025,35,2390,Technician,616.11,256.24,202.72,4350.04,-1.73,I want to improve my credit score.
67,18/1/2025,35,2390,Technician,616.11,237.14,189.63,4397.55,2.47,I plan to increase my savings next month.
67,19/1/2025,35,2390,Technician,616.11,159.54,190.42,4366.67,7.53,
67,20/1/2025,35,2390,Technician,616.11,77.45,82.8,4361.32,0.64,I should track my expenses more closely.
67,21/1/2025,35,2390,Technician,616.11,94.38,5.73,4449.97,5.97,Hope to save more this month.
67,22/1/2025,35,2390,Technician,616.11,22.88,117.81,4355.04,4.29,I should track my expenses more closely.
67,23/1/2025,35,2390,Technician,616.11,226.67,119.02,4462.69,-4.99,Planning to invest more aggressively.
67,24/1/2025,35,2390,Technician,616.11,234.39,70.93,4626.15,1.83,Thinking about diversifying my investments.
67,25/1/2025,35,2390,Technician,616.11,214.09,162.08,4678.16,-2.7,Looking for a better credit card option.
67,26/1/2025,35,2390,Technician,616.11,403.5,178.66,4903,-0.89,I’m considering switching banks.
67,27/1/2025,35,2390,Technician,616.11,226.43,88.04,5041.39,-1.43,I want to improve my credit score.
67,28/1/2025,35,2390,Technician,616.11,439.19,88.61,5391.97,0.11,I want to improve my credit score.
67,29/1/2025,35,2390,Technician,616.11,154.39,66.83,5479.53,2.61,I’m considering switching banks.
67,30/1/2025,35,2390,Technician,616.11,203.65,222.88,5460.3,4.55,I’m considering switching banks.
68,1/1/2025,32,3461,Student,725.04,266.53,68.31,4990.22,-1.09,I should track my expenses more closely.
68,2/1/2025,32,3461,Student,725.04,54.39,203.57,4841.04,3.83,I want to improve my credit score.
68,3/1/2025,32,3461,Student,725.04,343.04,131.7,5052.38,2.76,I’m happy with my current investment returns.
68,4/1/2025,32,3461,Student,725.04,298.77,89.69,5261.46,-4.03,Planning to invest more aggressively.
68,5/1/2025,32,3461,Student,725.04,127.71,ERR,5389.17,-3.85,I plan to increase my savings next month.
68,6/1/2025,32,3461,Student,725.04,132.02,220.47,5300.72,0.02,Planning to invest more aggressively.
68,7/1/2025,32,3461,Student,725.04,230.67,105.94,5425.45,-2.58,I need to reduce unnecessary spending.
68,8/1/2025,32,3461,Student,725.04,228.56,160.08,5493.93,4.39,Hope to save more this month.
68,9/1/2025,32,3461,Student,725.04,330.16,94.69,5729.4,4.81,
68,10/1/2025,32,3461,Student,725.04,92.02,315.9,5505.52,-3.43,Planning to invest more aggressively.
68,11/1/2025,32,3461,Student,725.04,269.06,63.02,5711.56,-0.26,I want to improve my credit score.
68,12/1/2025,32,3461,Student,725.04,354.57,84.58,5981.55,11.52,Thinking about diversifying my investments.
68,13/1/2025,32,3461,Student,725.04,199.47,228.06,5952.96,2.51,Thinking about diversifying my investments.
68,14/1/2025,32,3461,Student,725.04,245.7,35.91,6162.75,-1.86,I plan to increase my savings next month.
68,15/1/2025,32,3461,Student,725.04,319.6,ERR,6482.35,1.19,Thinking about diversifying my investments.
68,16/1/2025,32,3461,Student,725.04,45.26,106.99,6420.62,6.12,Thinking about diversifying my investments.
68,17/1/2025,32,3461,Student,725.04,71.74,ERR,6492.36,1.39,I want to improve my credit score.
68,18/1/2025,32,3461,Student,725.04,176.4,127.61,6541.15,-1.96,I need to reduce unnecessary spending.
68,19/1/2025,32,3461,Student,725.04,159.8,224.38,6476.57,-1.66,Planning to invest more aggressively.
68,20/1/2025,32,3461,Student,725.04,,173.96,6302.61,-2.38,I’m happy with my current investment returns.
68,21/1/2025,32,3461,Student,725.04,297.34,199.91,6400.04,-7.77,Looking for a better credit card option.
68,22/1/2025,32,3461,Student,725.04,96.55,140.77,6355.82,-7.42,Hope to save more this month.
68,23/1/2025,32,3461,Student,725.04,409.05,215.78,6549.09,0.43,I plan to increase my savings next month.
68,24/1/2025,32,3461,Student,725.04,165.73,102.03,6612.79,-9.32,I should track my expenses more closely.
68,25/1/2025,32,3461,Student,725.04,26.71,302.09,6337.41,8.37,I need to reduce unnecessary spending.
68,26/1/2025,32,3461,Student,725.04,142.42,222.64,6257.19,3.03,Hope to save more this month.
68,27/1/2025,32,3461,Student,725.04,262.43,35.99,6483.63,-8.54,Looking for a better credit card option.
68,28/1/2025,32,3461,Student,725.04,318.26,8.34,6793.55,-0.24,I’m considering switching banks.
68,29/1/2025,32,3461,Student,725.04,163.23,113.19,6843.59,2.07,Thinking about diversifying my investments.
68,30/1/2025,32,3461,Student,725.04,132.24,181.66,6794.17,1.21,Hope to save more this month.
69,1/1/2025,48,19743,Technician,784.94,61.46,118.03,1728.43,-3.56,Thinking about diversifying my investments.
69,2/1/2025,48,19743,Technician,784.94,182.5,213.78,1697.15,-1.95,Planning to invest more aggressively.
69,3/1/2025,48,19743,Technician,784.94,231.46,209.15,1719.46,-2.54,
69,4/1/2025,48,19743,Technician,784.94,140.72,259.55,1600.63,0.1,Looking for a better credit card option.
69,5/1/2025,48,19743,Technician,784.94,250.91,190.12,1661.42,-5.49,I’m considering switching banks.
69,6/1/2025,48,19743,Technician,784.94,123.91,180.03,1605.3,-9.84,Thinking about diversifying my investments.
69,7/1/2025,48,19743,Technician,784.94,178.87,80.78,1703.39,6.05,Planning to invest more aggressively.
69,8/1/2025,48,19743,Technician,784.94,234.61,245.3,1692.7,0.3,I’m happy with my current investment returns.
69,9/1/2025,48,19743,Technician,784.94,188.61,125.61,1755.7,-2.02,Looking for a better credit card option.
69,10/1/2025,48,19743,Technician,784.94,468.47,214.57,2009.6,-4.83,I need to reduce unnecessary spending.
69,11/1/2025,48,19743,Technician,784.94,463.93,117.6,2355.93,2.11,I need to reduce unnecessary spending.
69,12/1/2025,48,19743,Technician,784.94,293.96,26.96,2622.93,-3.64,I want to improve my credit score.
69,13/1/2025,48,19743,Technician,784.94,364.82,132.01,2855.74,5.49,I plan to increase my savings next month.
69,14/1/2025,48,19743,Technician,784.94,154.65,142.4,2867.99,9.43,I plan to increase my savings next month.
69,15/1/2025,48,19743,Technician,784.94,243.75,122.41,2989.33,-2.92,Planning to invest more aggressively.
69,16/1/2025,48,19743,Technician,784.94,140.81,249.32,2880.82,4.33,I want to improve my credit score.
69,17/1/2025,48,19743,Technician,784.94,85.13,156.97,2808.98,0.17,I’m considering switching banks.
69,18/1/2025,48,19743,Technician,784.94,231.61,101.71,2938.88,5.99,I plan to increase my savings next month.
69,19/1/2025,48,19743,Technician,784.94,199.87,179.87,2958.88,-3.42,I plan to increase my savings next month.
69,20/1/2025,48,19743,Technician,784.94,126.57,362.6,2722.85,9.5,I need to reduce unnecessary spending.
69,21/1/2025,48,19743,Technician,784.94,193.03,272.64,2643.24,6.56,I want to improve my credit score.
69,22/1/2025,48,19743,Technician,784.94,137.48,92.01,2688.71,3.84,I’m happy with my current investment returns.
69,23/1/2025,48,19743,Technician,784.94,226.01,117.84,2796.88,4.11,I’m happy with my current investment returns.
69,24/1/2025,48,19743,Technician,784.94,55.75,159.2,2693.43,-5.69,Planning to invest more aggressively.
69,25/1/2025,48,19743,Technician,784.94,79.4,93.46,2679.37,2.32,Hope to save more this month.
69,26/1/2025,48,19743,Technician,784.94,132.48,52.55,2759.3,2.89,Thinking about diversifying my investments.
69,27/1/2025,48,19743,Technician,784.94,349.27,201.11,2907.46,9.51,I’m happy with my current investment returns.
69,28/1/2025,48,19743,Technician,784.94,340.92,111.01,3137.37,3.66,I plan to increase my savings next month.
69,29/1/2025,48,19743,Technician,784.94,190.84,234.97,3093.24,0.04,Hope to save more this month.
69,30/1/2025,48,19743,Technician,784.94,121.13,259.87,2954.5,2.09,I want to improve my credit score.
70,1/1/2025,64,18651,Entrepreneur,646.82,153.88,183.33,1039.55,-3.36,
70,2/1/2025,64,18651,Entrepreneur,646.82,77.7,173.6,943.65,-5.49,I need to reduce unnecessary spending.
70,3/1/2025,64,18651,Entrepreneur,646.82,228.01,6.37,1165.29,-3.12,Planning to invest more aggressively.
70,4/1/2025,64,18651,Entrepreneur,646.82,167.24,21.47,1311.06,-1.36,I’m considering switching banks.
70,5/1/2025,64,18651,Entrepreneur,646.82,318.5,48.38,1581.18,-1.23,Hope to save more this month.
70,6/1/2025,64,18651,Entrepreneur,646.82,370.26,65.05,1886.39,7.49,
70,7/1/2025,64,18651,Entrepreneur,646.82,172.1,158.15,1900.34,6.96,I should track my expenses more closely.
70,8/1/2025,64,18651,Entrepreneur,646.82,151.49,200.48,1851.35,4.92,I should track my expenses more closely.
70,9/1/2025,64,18651,Entrepreneur,646.82,134.92,89.09,1897.18,-0.64,Planning to invest more aggressively.
70,10/1/2025,64,18651,Entrepreneur,646.82,,63.68,1833.5,-2.71,I’m considering switching banks.
70,11/1/2025,64,18651,Entrepreneur,646.82,146.69,123.26,1856.93,4.97,I need to reduce unnecessary spending.
70,12/1/2025,64,18651,Entrepreneur,646.82,33.33,112.95,1777.31,12.71,I should track my expenses more closely.
70,13/1/2025,64,18651,Entrepreneur,646.82,197.74,258.54,1716.51,-4.56,I’m considering switching banks.
70,14/1/2025,64,18651,Entrepreneur,646.82,244.88,55.42,1905.97,2.51,I’m considering switching banks.
70,15/1/2025,64,18651,Entrepreneur,646.82,284.22,198.4,1991.79,-1.22,I should track my expenses more closely.
70,16/1/2025,64,18651,Entrepreneur,646.82,227.49,172.76,2046.52,3.83,I plan to increase my savings next month.
70,17/1/2025,64,18651,Entrepreneur,646.82,187.62,224.49,2009.65,7.67,
70,18/1/2025,64,18651,Entrepreneur,646.82,168.21,153.72,2024.14,-4.02,Thinking about diversifying my investments.
70,19/1/2025,64,18651,Entrepreneur,646.82,234.03,177.73,2080.44,0.79,I want to improve my credit score.
70,20/1/2025,64,18651,Entrepreneur,646.82,213.34,303.75,1990.03,-13.93,I should track my expenses more closely.
70,21/1/2025,64,18651,Entrepreneur,646.82,150.33,122.5,2017.86,7.78,I plan to increase my savings next month.
70,22/1/2025,64,18651,Entrepreneur,646.82,247.53,189.97,2075.42,6.8,Planning to invest more aggressively.
70,23/1/2025,64,18651,Entrepreneur,646.82,182,202.19,2055.23,-2.15,Looking for a better credit card option.
70,24/1/2025,64,18651,Entrepreneur,646.82,94.67,293.53,1856.37,2.35,I’m considering switching banks.
70,25/1/2025,64,18651,Entrepreneur,646.82,264.47,63.59,2057.25,3.05,Hope to save more this month.
70,26/1/2025,64,18651,Entrepreneur,646.82,377.82,127.8,2307.27,-5.78,I want to improve my credit score.
70,27/1/2025,64,18651,Entrepreneur,646.82,218.4,67.13,2458.54,-7.29,I’m happy with my current investment returns.
70,28/1/2025,64,18651,Entrepreneur,646.82,126.52,110.59,2474.47,-4.44,I plan to increase my savings next month.
70,29/1/2025,64,18651,Entrepreneur,646.82,332.65,301.17,2505.95,3.59,I want to improve my credit score.
70,30/1/2025,64,18651,Entrepreneur,646.82,238.42,138.64,2605.73,-3.98,
71,1/1/2025,33,14970,Teacher,678.05,326.84,101.32,7973.52,-4.54,I should track my expenses more closely.
71,2/1/2025,33,14970,Teacher,678.05,225.37,6.55,8192.34,-0.94,I plan to increase my savings next month.
71,3/1/2025,33,14970,Teacher,678.05,224.5,128.4,8288.44,-7.22,I’m happy with my current investment returns.
71,4/1/2025,33,14970,Teacher,678.05,359.42,158.28,8489.58,7.66,I want to improve my credit score.
71,5/1/2025,33,14970,Teacher,678.05,174,79.6,8583.98,1.85,I should track my expenses more closely.
71,6/1/2025,33,14970,Teacher,678.05,178.42,55.78,8706.62,7.85,Hope to save more this month.
71,7/1/2025,33,14970,Teacher,678.05,137.77,2.78,8841.61,7.14,I plan to increase my savings next month.
71,8/1/2025,33,14970,Teacher,678.05,149.57,101.37,8889.81,-8.33,Thinking about diversifying my investments.
71,9/1/2025,33,14970,Teacher,678.05,374.09,46.84,9217.06,0.79,I should track my expenses more closely.
71,10/1/2025,33,14970,Teacher,678.05,291.26,183.74,9324.58,0.2,I’m considering switching banks.
71,11/1/2025,33,14970,Teacher,678.05,29.83,85.22,9269.19,1.44,I should track my expenses more closely.
71,12/1/2025,33,14970,Teacher,678.05,121.28,166.27,9224.2,3.91,I should track my expenses more closely.
71,13/1/2025,33,14970,Teacher,678.05,296.25,51.91,9468.54,11.48,Hope to save more this month.
71,14/1/2025,33,14970,Teacher,678.05,276.75,149.86,9595.43,5.95,Looking for a better credit card option.
71,15/1/2025,33,14970,Teacher,678.05,436.54,34.9,9997.07,-0.63,I want to improve my credit score.
71,16/1/2025,33,14970,Teacher,678.05,37.84,165.41,9869.5,2.33,Thinking about diversifying my investments.
71,17/1/2025,33,14970,Teacher,678.05,196.08,97.64,9967.94,-9.75,Hope to save more this month.
71,18/1/2025,33,14970,Teacher,678.05,237.35,266.43,9938.86,-2.46,I should track my expenses more closely.
71,19/1/2025,33,14970,Teacher,678.05,244.01,24.55,10158.32,2.79,Thinking about diversifying my investments.
71,20/1/2025,33,14970,Teacher,678.05,160.66,89.01,10229.97,-3.3,I plan to increase my savings next month.
71,21/1/2025,33,14970,Teacher,678.05,160.64,180.59,10210.02,-6.06,I need to reduce unnecessary spending.
71,22/1/2025,33,14970,Teacher,678.05,160.29,146.68,10223.63,-5,Thinking about diversifying my investments.
71,23/1/2025,33,14970,Teacher,678.05,379.67,81.72,10521.58,-2.85,Looking for a better credit card option.
71,24/1/2025,33,14970,Teacher,678.05,102.17,293.88,10329.87,3.26,Thinking about diversifying my investments.
71,25/1/2025,33,14970,Teacher,678.05,106.34,238.5,10197.71,1.5,
71,26/1/2025,33,14970,Teacher,678.05,225.73,122.44,10301,-3.25,I should track my expenses more closely.
71,27/1/2025,33,14970,Teacher,678.05,233.78,106.39,10428.39,9.58,I want to improve my credit score.
71,28/1/2025,33,14970,Teacher,678.05,73.07,272.89,10228.57,-0.06,I should track my expenses more closely.
71,29/1/2025,33,14970,Teacher,678.05,229.91,216.65,10241.83,-2.65,I need to reduce unnecessary spending.
71,30/1/2025,33,14970,Teacher,678.05,286.42,66.6,10461.65,-3.1,I should track my expenses more closely.
72,1/1/2025,29,9871,Engineer,633.8,294.17,244.12,6925.05,8.02,I’m happy with my current investment returns.
72,2/1/2025,29,9871,Engineer,633.8,212.05,122.65,7014.45,-4.95,I’m considering switching banks.
72,3/1/2025,29,9871,Engineer,633.8,100.2,147.95,6966.7,-8.26,I should track my expenses more closely.
72,4/1/2025,29,9871,Engineer,633.8,,157.16,6809.54,0.84,I’m happy with my current investment returns.
72,5/1/2025,29,9871,Engineer,633.8,103.06,51.29,6861.31,-4.92,Hope to save more this month.
72,6/1/2025,29,9871,Engineer,633.8,177.91,320.38,6718.84,5.8,Looking for a better credit card option.
72,7/1/2025,29,9871,Engineer,633.8,221.42,194.31,6745.95,5.58,Looking for a better credit card option.
72,8/1/2025,29,9871,Engineer,633.8,267.56,125.34,6888.17,-3.73,I should track my expenses more closely.
72,9/1/2025,29,9871,Engineer,633.8,187.47,230.34,6845.3,-0.85,Looking for a better credit card option.
72,10/1/2025,29,9871,Engineer,633.8,89.53,12.12,6922.71,-0.11,
72,11/1/2025,29,9871,Engineer,633.8,97.44,115.08,6905.07,7.78,Looking for a better credit card option.
72,12/1/2025,29,9871,Engineer,633.8,194.62,89.96,7009.73,2.04,I’m considering switching banks.
72,13/1/2025,29,9871,Engineer,633.8,392.1,140.34,7261.49,-11.28,
72,14/1/2025,29,9871,Engineer,633.8,265.01,177.71,7348.79,0.95,Planning to invest more aggressively.
72,15/1/2025,29,9871,Engineer,633.8,178.08,85.42,7441.45,8.07,I need to reduce unnecessary spending.
72,16/1/2025,29,9871,Engineer,633.8,16.17,125.28,7332.34,-1.16,I want to improve my credit score.
72,17/1/2025,29,9871,Engineer,633.8,285.34,248.85,7368.83,-0.63,I plan to increase my savings next month.
72,18/1/2025,29,9871,Engineer,633.8,219.3,172.24,7415.89,5.77,Hope to save more this month.
72,19/1/2025,29,9871,Engineer,633.8,303.27,106.93,7612.23,2.69,Planning to invest more aggressively.
72,20/1/2025,29,9871,Engineer,633.8,238.33,140.73,7709.83,2.37,Planning to invest more aggressively.
72,21/1/2025,29,9871,Engineer,633.8,202.02,162.63,7749.22,-6.28,Thinking about diversifying my investments.
72,22/1/2025,29,9871,Engineer,633.8,108.2,215.42,7642,-5.55,Looking for a better credit card option.
72,23/1/2025,29,9871,Engineer,633.8,247.01,143.49,7745.52,5.65,I should track my expenses more closely.
72,24/1/2025,29,9871,Engineer,633.8,264.88,113.74,7896.66,-0.62,I want to improve my credit score.
72,25/1/2025,29,9871,Engineer,633.8,1.45,139.57,7758.54,-5.85,I’m considering switching banks.
72,26/1/2025,29,9871,Engineer,633.8,,98.97,7659.57,-3.88,Looking for a better credit card option.
72,27/1/2025,29,9871,Engineer,633.8,318.77,47.9,7930.44,-4.32,Planning to invest more aggressively.
72,28/1/2025,29,9871,Engineer,633.8,130.18,111.51,7949.11,-3.88,I want to improve my credit score.
72,29/1/2025,29,9871,Engineer,633.8,164.09,174.17,7939.03,3.85,Planning to invest more aggressively.
72,30/1/2025,29,9871,Engineer,633.8,262.13,2.66,8198.5,2.4,Thinking about diversifying my investments.
73,1/1/2025,45,11474,Manager,712.05,349.73,173.78,3791.95,8.84,Hope to save more this month.
73,2/1/2025,45,11474,Manager,712.05,12.4,183.09,3621.26,11.18,I need to reduce unnecessary spending.
73,3/1/2025,45,11474,Manager,712.05,228.2,282.05,3567.41,-2.65,I’m happy with my current investment returns.
73,4/1/2025,45,11474,Manager,712.05,196.8,152.68,3611.53,-10.59,Planning to invest more aggressively.
73,5/1/2025,45,11474,Manager,712.05,83.18,62.25,3632.46,4.61,Planning to invest more aggressively.
73,6/1/2025,45,11474,Manager,712.05,287.22,175.92,3743.76,4.62,
73,7/1/2025,45,11474,Manager,712.05,183.59,246.15,3681.2,0.54,I plan to increase my savings next month.
73,8/1/2025,45,11474,Manager,712.05,205.79,128.75,3758.24,3.92,Looking for a better credit card option.
73,9/1/2025,45,11474,Manager,712.05,157.88,228.11,3688.01,-5.16,Thinking about diversifying my investments.
73,10/1/2025,45,11474,Manager,712.05,90.11,204.99,3573.13,0.06,I plan to increase my savings next month.
73,11/1/2025,45,11474,Manager,712.05,154.61,221.2,3506.54,-2.54,Looking for a better credit card option.
73,12/1/2025,45,11474,Manager,712.05,179.98,261.94,3424.58,8.2,I should track my expenses more closely.
73,13/1/2025,45,11474,Manager,712.05,357.24,127.43,3654.39,6.65,Looking for a better credit card option.
73,14/1/2025,45,11474,Manager,712.05,105.1,77.45,3682.04,-11.25,I plan to increase my savings next month.
73,15/1/2025,45,11474,Manager,712.05,367.29,80.88,3968.45,-0.13,Thinking about diversifying my investments.
73,16/1/2025,45,11474,Manager,712.05,108.97,205.61,3871.81,-1.38,Thinking about diversifying my investments.
73,17/1/2025,45,11474,Manager,712.05,69.52,185.33,3756,-6.67,I should track my expenses more closely.
73,18/1/2025,45,11474,Manager,712.05,116.26,18.55,3853.71,-6.62,I need to reduce unnecessary spending.
73,19/1/2025,45,11474,Manager,712.05,217.85,7.16,4064.4,-6.91,Looking for a better credit card option.
73,20/1/2025,45,11474,Manager,712.05,199.76,106.51,4157.65,10.46,I’m happy with my current investment returns.
73,21/1/2025,45,11474,Manager,712.05,383.39,80.57,4460.47,3.29,I need to reduce unnecessary spending.
73,22/1/2025,45,11474,Manager,712.05,274.93,102.2,4633.2,-6.98,I plan to increase my savings next month.
73,23/1/2025,45,11474,Manager,712.05,198.77,136.17,4695.8,-1.68,Hope to save more this month.
73,24/1/2025,45,11474,Manager,712.05,244.23,89.94,4850.09,-5.26,I plan to increase my savings next month.
73,25/1/2025,45,11474,Manager,712.05,210.91,180.88,4880.12,-5.38,I should track my expenses more closely.
73,26/1/2025,45,11474,Manager,712.05,292.81,8.36,5164.57,-2.39,Hope to save more this month.
73,27/1/2025,45,11474,Manager,712.05,174.2,99.1,5239.67,-2.33,I plan to increase my savings next month.
73,28/1/2025,45,11474,Manager,712.05,387.11,81.93,5544.85,12.71,I need to reduce unnecessary spending.
73,29/1/2025,45,11474,Manager,712.05,243.71,157.36,5631.2,2.88,
73,30/1/2025,45,11474,Manager,712.05,452.99,70.51,6013.68,-5.1,Thinking about diversifying my investments.
74,1/1/2025,39,2107,Entrepreneur,642.26,202.23,285.48,9580.75,1.26,I plan to increase my savings next month.
74,2/1/2025,39,2107,Entrepreneur,642.26,170.73,100.55,9650.93,4.99,
74,3/1/2025,39,2107,Entrepreneur,642.26,117.42,297.71,9470.64,10.17,Planning to invest more aggressively.
74,4/1/2025,39,2107,Entrepreneur,642.26,225.68,149.08,9547.24,5.65,
74,5/1/2025,39,2107,Entrepreneur,642.26,309.48,85.52,9771.2,-2.13,I’m considering switching banks.
74,6/1/2025,39,2107,Entrepreneur,642.26,67.77,182.73,9656.24,3.83,I want to improve my credit score.
74,7/1/2025,39,2107,Entrepreneur,642.26,65.01,113.58,9607.67,-6.24,Planning to invest more aggressively.
74,8/1/2025,39,2107,Entrepreneur,642.26,110.12,194.08,9523.71,-3.17,Looking for a better credit card option.
74,9/1/2025,39,2107,Entrepreneur,642.26,169.92,19.82,9673.81,1.43,I plan to increase my savings next month.
74,10/1/2025,39,2107,Entrepreneur,642.26,195.57,91.68,9777.7,-0.45,Planning to invest more aggressively.
74,11/1/2025,39,2107,Entrepreneur,642.26,218.03,84.81,9910.92,-6.88,I want to improve my credit score.
74,12/1/2025,39,2107,Entrepreneur,642.26,380.56,99.34,10192.14,0.02,Looking for a better credit card option.
74,13/1/2025,39,2107,Entrepreneur,642.26,301.08,432.32,10060.9,-5.72,Hope to save more this month.
74,14/1/2025,39,2107,Entrepreneur,642.26,244.98,93.4,10212.48,-2.19,I’m considering switching banks.
74,15/1/2025,39,2107,Entrepreneur,642.26,127.98,59.95,10280.51,0.29,I should track my expenses more closely.
74,16/1/2025,39,2107,Entrepreneur,642.26,52.55,225.74,10107.32,0.78,I’m happy with my current investment returns.
74,17/1/2025,39,2107,Entrepreneur,642.26,242.24,112.7,10236.86,-1.34,Looking for a better credit card option.
74,18/1/2025,39,2107,Entrepreneur,642.26,228.76,56.88,10408.74,-1.29,I need to reduce unnecessary spending.
74,19/1/2025,39,2107,Entrepreneur,642.26,114.04,78.75,10444.03,-10.05,I plan to increase my savings next month.
74,20/1/2025,39,2107,Entrepreneur,642.26,333.93,95.08,10682.88,6.32,I’m considering switching banks.
74,21/1/2025,39,2107,Entrepreneur,642.26,306.88,47.12,10942.64,-4.94,I’m happy with my current investment returns.
74,22/1/2025,39,2107,Entrepreneur,642.26,456.05,290.07,11108.62,0.34,I’m considering switching banks.
74,23/1/2025,39,2107,Entrepreneur,642.26,225.74,99.53,11234.83,2.66,I’m happy with my current investment returns.
74,24/1/2025,39,2107,Entrepreneur,642.26,128.28,12.59,11350.52,-6.11,Looking for a better credit card option.
74,25/1/2025,39,2107,Entrepreneur,642.26,202.11,59.51,11493.12,0.16,I plan to increase my savings next month.
74,26/1/2025,39,2107,Entrepreneur,642.26,92.53,87.41,11498.24,4.77,Thinking about diversifying my investments.
74,27/1/2025,39,2107,Entrepreneur,642.26,224.75,149.23,11573.76,4.89,Hope to save more this month.
74,28/1/2025,39,2107,Entrepreneur,642.26,248.06,265.73,11556.09,-1.8,Thinking about diversifying my investments.
74,29/1/2025,39,2107,Entrepreneur,642.26,157.04,45.91,11667.22,-1.64,I’m happy with my current investment returns.
74,30/1/2025,39,2107,Entrepreneur,642.26,296.48,254,11709.7,5.3,I’m happy with my current investment returns.
75,1/1/2025,64,15731,Manager,659.13,7.91,120.58,1833.33,4.01,I’m happy with my current investment returns.
75,2/1/2025,64,15731,Manager,659.13,66.76,243.69,1656.4,-6.82,I want to improve my credit score.
75,3/1/2025,64,15731,Manager,659.13,133.15,70.15,1719.4,-8.27,Looking for a better credit card option.
75,4/1/2025,64,15731,Manager,659.13,209.45,294.49,1634.36,13.83,I should track my expenses more closely.
75,5/1/2025,64,15731,Manager,659.13,209.72,239.33,1604.75,1.66,I plan to increase my savings next month.
75,6/1/2025,64,15731,Manager,659.13,249.89,122.63,1732.01,1.48,I need to reduce unnecessary spending.
75,7/1/2025,64,15731,Manager,659.13,253.75,103.72,1882.04,0.11,I’m happy with my current investment returns.
75,8/1/2025,64,15731,Manager,659.13,194.16,216.11,1860.09,-4.83,I need to reduce unnecessary spending.
75,9/1/2025,64,15731,Manager,659.13,194.85,302.96,1751.98,6.32,I’m considering switching banks.
75,10/1/2025,64,15731,Manager,659.13,334.92,151.95,1934.95,2.1,I’m considering switching banks.
75,11/1/2025,64,15731,Manager,659.13,,274.82,1660.13,-9.26,
75,12/1/2025,64,15731,Manager,659.13,68.46,254.76,1473.83,-0.88,I’m considering switching banks.
